#rig1,rig2,flux,error,dataset
0.28 0.32 3.039873e+01 3.522634e-01 EPHIN_H-1m
0.76 0.83 3.815869e+02 7.641273e+01 EPHIN_H-Kuhn
0.83 0.90 3.788598e+02 7.586660e+01 EPHIN_H-Kuhn
0.90 0.98 4.236459e+02 8.483504e+01 EPHIN_H-Kuhn
0.98 1.06 3.822285e+02 7.654120e+01 EPHIN_H-Kuhn
1.06 1.16 4.273153e+02 8.556981e+01 EPHIN_H-Kuhn
1.16 1.26 3.948742e+02 7.907350e+01 EPHIN_H-Kuhn
1.26 1.38 4.075119e+02 8.160419e+01 EPHIN_H-Kuhn
1.38 1.51 3.941613e+02 7.893074e+01 EPHIN_H-Kuhn
1.51 1.66 3.957958e+02 7.925804e+01 EPHIN_H-Kuhn
1.66 1.83 4.137841e+02 8.286021e+01 EPHIN_H-Kuhn
1.83 2.02 3.952794e+02 7.915463e+01 EPHIN_H-Kuhn
2.02 2.23 3.566092e+02 7.141092e+01 EPHIN_H-Kuhn
2.23 2.47 2.971244e+02 5.949911e+01 EPHIN_H-Kuhn
