#rig1,rig2,flux,error,dataset
0.28 0.32 2.005046e+01 2.317818e-01 EPHIN_H-1m
0.76 0.83 3.751194e+02 7.511759e+01 EPHIN_H-Kuhn
0.83 0.90 3.653291e+02 7.315709e+01 EPHIN_H-Kuhn
0.90 0.98 3.883421e+02 7.776545e+01 EPHIN_H-Kuhn
0.98 1.06 3.822285e+02 7.654120e+01 EPHIN_H-Kuhn
1.06 1.16 4.349459e+02 8.709785e+01 EPHIN_H-Kuhn
1.16 1.26 3.948742e+02 7.907350e+01 EPHIN_H-Kuhn
1.26 1.38 4.156621e+02 8.323628e+01 EPHIN_H-Kuhn
1.38 1.51 4.109341e+02 8.228950e+01 EPHIN_H-Kuhn
1.51 1.66 4.044000e+02 8.098104e+01 EPHIN_H-Kuhn
1.66 1.83 4.225881e+02 8.462320e+01 EPHIN_H-Kuhn
1.83 2.02 4.042630e+02 8.095360e+01 EPHIN_H-Kuhn
2.02 2.23 3.566092e+02 7.141092e+01 EPHIN_H-Kuhn
2.23 2.47 2.971244e+02 5.949911e+01 EPHIN_H-Kuhn
