#rig1,rig2,flux,error,dataset
0.28 0.32 2.034691e+01 3.214475e-01 EPHIN_H-1m
0.76 0.83 3.945221e+02 7.900299e+01 EPHIN_H-Kuhn
0.83 0.90 3.991558e+02 7.993089e+01 EPHIN_H-Kuhn
0.90 0.98 3.954029e+02 7.917936e+01 EPHIN_H-Kuhn
0.98 1.06 4.042801e+02 8.095703e+01 EPHIN_H-Kuhn
1.06 1.16 4.578378e+02 9.168194e+01 EPHIN_H-Kuhn
1.16 1.26 4.106692e+02 8.223644e+01 EPHIN_H-Kuhn
1.26 1.38 4.482631e+02 8.976461e+01 EPHIN_H-Kuhn
1.38 1.51 4.360934e+02 8.732763e+01 EPHIN_H-Kuhn
1.51 1.66 4.302128e+02 8.615004e+01 EPHIN_H-Kuhn
1.66 1.83 4.401959e+02 8.814916e+01 EPHIN_H-Kuhn
1.83 2.02 4.222302e+02 8.455154e+01 EPHIN_H-Kuhn
2.02 2.23 3.840406e+02 7.690407e+01 EPHIN_H-Kuhn
2.23 2.47 3.156947e+02 6.321781e+01 EPHIN_H-Kuhn
