#rig1,rig2,flux,error,dataset
0.28 0.32 7.710071e+01 4.854800e-01 EPHIN_H-1m
0.76 0.83 8.084469e+02 1.618914e+02 EPHIN_H-Kuhn
0.83 0.90 7.915463e+02 1.585070e+02 EPHIN_H-Kuhn
0.90 0.98 8.472919e+02 1.696701e+02 EPHIN_H-Kuhn
0.98 1.06 8.012097e+02 1.604421e+02 EPHIN_H-Kuhn
1.06 1.16 8.622611e+02 1.726677e+02 EPHIN_H-Kuhn
1.16 1.26 7.423635e+02 1.486582e+02 EPHIN_H-Kuhn
1.26 1.38 7.498219e+02 1.501517e+02 EPHIN_H-Kuhn
1.38 1.51 7.044585e+02 1.410677e+02 EPHIN_H-Kuhn
1.51 1.66 6.969447e+02 1.395631e+02 EPHIN_H-Kuhn
1.66 1.83 6.602939e+02 1.322237e+02 EPHIN_H-Kuhn
1.83 2.02 6.288535e+02 1.259278e+02 EPHIN_H-Kuhn
2.02 2.23 5.394856e+02 1.080319e+02 EPHIN_H-Kuhn
2.23 2.47 4.364015e+02 8.738932e+01 EPHIN_H-Kuhn
