#rig1,rig2,flux,error,dataset
0.28 0.32 2.777129e+01 3.529701e-01 EPHIN_H-1m
0.76 0.83 4.915357e+02 9.842995e+01 EPHIN_H-Kuhn
0.83 0.90 5.074015e+02 1.016071e+02 EPHIN_H-Kuhn
0.90 0.98 5.224967e+02 1.046299e+02 EPHIN_H-Kuhn
0.98 1.06 5.145384e+02 1.030362e+02 EPHIN_H-Kuhn
1.06 1.16 5.799278e+02 1.161305e+02 EPHIN_H-Kuhn
1.16 1.26 5.291315e+02 1.059585e+02 EPHIN_H-Kuhn
1.26 1.38 5.460659e+02 1.093496e+02 EPHIN_H-Kuhn
1.38 1.51 5.283439e+02 1.058008e+02 EPHIN_H-Kuhn
1.51 1.66 5.076511e+02 1.016571e+02 EPHIN_H-Kuhn
1.66 1.83 5.282351e+02 1.057790e+02 EPHIN_H-Kuhn
1.83 2.02 4.312139e+02 8.635051e+01 EPHIN_H-Kuhn
2.02 2.23 3.566092e+02 7.141092e+01 EPHIN_H-Kuhn
2.23 2.47 2.878393e+02 5.763977e+01 EPHIN_H-Kuhn
1.00 1.16 4.427568e+02 1.462930e+01 AMS02_H-PRL2021
1.16 1.33 4.634823e+02 1.132060e+01 AMS02_H-PRL2021
1.33 1.51 4.704302e+02 8.999178e+00 AMS02_H-PRL2021
1.51 1.71 4.622515e+02 7.408890e+00 AMS02_H-PRL2021
1.71 1.92 4.390931e+02 6.266402e+00 AMS02_H-PRL2021
1.92 2.15 4.070547e+02 5.346232e+00 AMS02_H-PRL2021
2.15 2.40 3.695801e+02 4.571107e+00 AMS02_H-PRL2021
2.40 2.67 3.293148e+02 3.871575e+00 AMS02_H-PRL2021
2.67 2.97 2.893089e+02 3.283669e+00 AMS02_H-PRL2021
2.97 3.29 2.518086e+02 2.771505e+00 AMS02_H-PRL2021
3.29 3.64 2.161476e+02 2.332125e+00 AMS02_H-PRL2021
3.64 4.02 1.844874e+02 1.972586e+00 AMS02_H-PRL2021
4.02 4.43 1.555293e+02 1.650318e+00 AMS02_H-PRL2021
4.43 4.88 1.303152e+02 1.374575e+00 AMS02_H-PRL2021
4.88 5.37 1.081714e+02 1.131997e+00 AMS02_H-PRL2021
5.37 5.90 8.912354e+01 9.368525e-01 AMS02_H-PRL2021
5.90 6.47 7.311446e+01 7.753511e-01 AMS02_H-PRL2021
6.47 7.09 5.972163e+01 6.333391e-01 AMS02_H-PRL2021
7.09 7.76 4.858937e+01 5.168765e-01 AMS02_H-PRL2021
7.76 8.48 3.944915e+01 4.244869e-01 AMS02_H-PRL2021
8.48 9.26 3.198419e+01 3.477371e-01 AMS02_H-PRL2021
9.26 10.10 2.587990e+01 2.808911e-01 AMS02_H-PRL2021
10.10 11.00 2.087535e+01 2.276387e-01 AMS02_H-PRL2021
11.00 13.00 1.522689e+01 1.692416e-01 AMS02_H-PRL2021
13.00 16.60 8.950970e+00 1.018650e-01 AMS02_H-PRL2021
16.60 22.80 4.257266e+00 4.977425e-02 AMS02_H-PRL2021
22.80 33.50 1.647612e+00 1.988836e-02 AMS02_H-PRL2021
33.50 48.50 5.784808e-01 7.018143e-03 AMS02_H-PRL2021
48.50 69.70 2.067660e-01 2.497011e-03 AMS02_H-PRL2021
69.70 100.00 7.521368e-02 9.081517e-04 AMS02_H-PRL2021
