#rig1,rig2,flux,error,dataset
0.28 0.32 9.091342e+01 5.974655e-01 EPHIN_H-1m
0.76 0.83 9.766038e+02 1.955648e+02 EPHIN_H-Kuhn
0.83 0.90 1.021568e+03 2.045689e+02 EPHIN_H-Kuhn
0.90 0.98 1.073236e+03 2.149154e+02 EPHIN_H-Kuhn
0.98 1.06 9.629218e+02 1.928249e+02 EPHIN_H-Kuhn
1.06 1.16 1.068288e+03 2.139245e+02 EPHIN_H-Kuhn
1.16 1.26 9.161081e+02 1.834505e+02 EPHIN_H-Kuhn
1.26 1.38 9.046764e+02 1.811613e+02 EPHIN_H-Kuhn
1.38 1.51 8.470275e+02 1.696171e+02 EPHIN_H-Kuhn
1.51 1.66 8.346128e+02 1.671311e+02 EPHIN_H-Kuhn
1.66 1.83 7.923527e+02 1.586685e+02 EPHIN_H-Kuhn
1.83 2.02 7.007225e+02 1.403196e+02 EPHIN_H-Kuhn
2.02 2.23 5.760609e+02 1.153561e+02 EPHIN_H-Kuhn
2.23 2.47 4.642569e+02 9.296737e+01 EPHIN_H-Kuhn
0.40 0.43 3.168180e+02 3.312097e+01 PAMELA_H-ApJL2018
0.43 0.46 3.530313e+02 3.741503e+01 PAMELA_H-ApJL2018
0.46 0.47 3.866931e+02 4.490369e+01 PAMELA_H-ApJL2018
0.47 0.49 3.994201e+02 4.145963e+01 PAMELA_H-ApJL2018
0.49 0.51 4.527393e+02 4.171704e+01 PAMELA_H-ApJL2018
0.51 0.55 5.230683e+02 4.904760e+01 PAMELA_H-ApJL2018
0.55 0.57 5.645884e+02 5.597769e+01 PAMELA_H-ApJL2018
0.57 0.59 5.986378e+02 5.865869e+01 PAMELA_H-ApJL2018
0.59 0.63 6.306783e+02 5.782796e+01 PAMELA_H-ApJL2018
0.63 0.66 7.080292e+02 6.431014e+01 PAMELA_H-ApJL2018
0.66 0.68 7.372439e+02 6.970385e+01 PAMELA_H-ApJL2018
0.68 0.71 7.689568e+02 6.908454e+01 PAMELA_H-ApJL2018
0.71 0.75 8.210600e+02 7.340380e+01 PAMELA_H-ApJL2018
0.75 0.79 8.633019e+02 7.546931e+01 PAMELA_H-ApJL2018
0.79 0.82 9.108721e+02 8.100259e+01 PAMELA_H-ApJL2018
0.82 0.87 9.379479e+02 8.166736e+01 PAMELA_H-ApJL2018
0.87 0.90 9.618800e+02 8.521244e+01 PAMELA_H-ApJL2018
0.90 0.94 9.851255e+02 8.561623e+01 PAMELA_H-ApJL2018
0.94 1.00 1.000535e+03 8.593905e+01 PAMELA_H-ApJL2018
1.00 1.04 1.012346e+03 8.791781e+01 PAMELA_H-ApJL2018
1.04 1.09 1.028739e+03 8.833985e+01 PAMELA_H-ApJL2018
1.09 1.14 1.036699e+03 8.902476e+01 PAMELA_H-ApJL2018
1.14 1.19 1.023436e+03 8.797542e+01 PAMELA_H-ApJL2018
1.19 1.24 1.023068e+03 8.797283e+01 PAMELA_H-ApJL2018
1.24 1.31 1.012845e+03 8.647416e+01 PAMELA_H-ApJL2018
1.31 1.37 9.933877e+02 8.492213e+01 PAMELA_H-ApJL2018
1.37 1.43 9.596924e+02 8.215093e+01 PAMELA_H-ApJL2018
1.43 1.50 9.346437e+02 7.961124e+01 PAMELA_H-ApJL2018
1.50 1.57 9.163255e+02 7.818268e+01 PAMELA_H-ApJL2018
1.57 1.65 8.868888e+02 7.536642e+01 PAMELA_H-ApJL2018
1.65 1.72 8.335316e+02 7.122356e+01 PAMELA_H-ApJL2018
1.72 1.80 8.028978e+02 6.834972e+01 PAMELA_H-ApJL2018
1.80 1.89 7.653182e+02 6.501047e+01 PAMELA_H-ApJL2018
1.89 1.98 7.222418e+02 6.145437e+01 PAMELA_H-ApJL2018
1.98 2.08 6.869347e+02 5.838044e+01 PAMELA_H-ApJL2018
2.08 2.16 6.484069e+02 5.541157e+01 PAMELA_H-ApJL2018
2.16 2.27 6.132041e+02 5.211878e+01 PAMELA_H-ApJL2018
2.27 2.38 5.724627e+02 4.877391e+01 PAMELA_H-ApJL2018
2.38 2.49 5.327080e+02 4.549464e+01 PAMELA_H-ApJL2018
2.49 2.60 4.966133e+02 4.240515e+01 PAMELA_H-ApJL2018
2.60 2.73 4.652468e+02 3.970195e+01 PAMELA_H-ApJL2018
2.73 2.86 4.289761e+02 3.670260e+01 PAMELA_H-ApJL2018
2.86 3.00 3.981464e+02 3.403144e+01 PAMELA_H-ApJL2018
3.00 3.13 3.633673e+02 3.116245e+01 PAMELA_H-ApJL2018
3.13 3.29 3.395116e+02 2.903638e+01 PAMELA_H-ApJL2018
3.29 3.43 3.112468e+02 2.677870e+01 PAMELA_H-ApJL2018
3.43 3.60 2.859893e+02 2.454961e+01 PAMELA_H-ApJL2018
3.60 3.76 2.601977e+02 2.241868e+01 PAMELA_H-ApJL2018
3.76 3.95 2.382070e+02 2.049597e+01 PAMELA_H-ApJL2018
3.95 4.13 2.191768e+02 1.891005e+01 PAMELA_H-ApJL2018
4.13 4.33 1.988075e+02 1.718430e+01 PAMELA_H-ApJL2018
4.33 4.53 1.811393e+02 1.566582e+01 PAMELA_H-ApJL2018
4.53 4.97 1.541580e+02 1.306213e+01 PAMELA_H-ApJL2018
4.97 5.45 1.270210e+02 1.079210e+01 PAMELA_H-ApJL2018
5.45 5.98 1.039084e+02 8.853287e+00 PAMELA_H-ApJL2018
5.98 6.55 8.565998e+01 7.324184e+00 PAMELA_H-ApJL2018
6.55 7.18 6.761057e+01 5.799302e+00 PAMELA_H-ApJL2018
7.18 7.87 5.339875e+01 4.598589e+00 PAMELA_H-ApJL2018
7.87 8.63 4.259524e+01 3.683183e+00 PAMELA_H-ApJL2018
8.63 9.46 3.446889e+01 2.991009e+00 PAMELA_H-ApJL2018
9.46 10.38 2.728246e+01 2.377866e+00 PAMELA_H-ApJL2018
10.38 11.38 2.167987e+01 1.898208e+00 PAMELA_H-ApJL2018
11.38 12.47 1.713036e+01 1.507749e+00 PAMELA_H-ApJL2018
12.47 13.68 1.328627e+01 1.177280e+00 PAMELA_H-ApJL2018
13.68 15.00 1.056183e+01 9.405165e-01 PAMELA_H-ApJL2018
15.00 16.45 8.145982e+00 7.311355e-01 PAMELA_H-ApJL2018
16.45 18.03 6.361503e+00 5.745925e-01 PAMELA_H-ApJL2018
18.03 19.78 4.899867e+00 4.468964e-01 PAMELA_H-ApJL2018
19.78 21.68 3.786420e+00 3.487158e-01 PAMELA_H-ApJL2018
21.68 23.77 3.029001e+00 2.809127e-01 PAMELA_H-ApJL2018
23.77 26.07 2.342318e+00 2.200064e-01 PAMELA_H-ApJL2018
26.07 28.58 1.779739e+00 1.698720e-01 PAMELA_H-ApJL2018
28.58 31.34 1.421623e+00 1.374935e-01 PAMELA_H-ApJL2018
31.34 34.37 1.128918e+00 1.106095e-01 PAMELA_H-ApJL2018
34.37 37.68 8.335249e-01 8.347275e-02 PAMELA_H-ApJL2018
