#rig1,rig2,flux,error,dataset
0.28 0.32 1.584097e+02 7.465225e-01 EPHIN_H-1m
0.76 0.83 1.364658e+03 2.732726e+02 EPHIN_H-Kuhn
0.83 0.90 1.359836e+03 2.723069e+02 EPHIN_H-Kuhn
0.90 0.98 1.419214e+03 2.841974e+02 EPHIN_H-Kuhn
0.98 1.06 1.323099e+03 2.649503e+02 EPHIN_H-Kuhn
1.06 1.16 1.396405e+03 2.796299e+02 EPHIN_H-Kuhn
1.16 1.26 1.176725e+03 2.356390e+02 EPHIN_H-Kuhn
1.26 1.38 1.173634e+03 2.350201e+02 EPHIN_H-Kuhn
1.38 1.51 1.065074e+03 2.132809e+02 EPHIN_H-Kuhn
1.51 1.66 1.032511e+03 2.067601e+02 EPHIN_H-Kuhn
1.66 1.83 9.420193e+02 1.886392e+02 EPHIN_H-Kuhn
1.83 2.02 8.803949e+02 1.762990e+02 EPHIN_H-Kuhn
2.02 2.23 7.315059e+02 1.464840e+02 EPHIN_H-Kuhn
2.23 2.47 5.756785e+02 1.152795e+02 EPHIN_H-Kuhn
