#rig1,rig2,flux,error,dataset
0.28 0.32 1.180370e+02 5.629021e-01 EPHIN_H-1m
0.76 0.83 1.325853e+03 2.655019e+02 EPHIN_H-Kuhn
0.83 0.90 1.319244e+03 2.641784e+02 EPHIN_H-Kuhn
0.90 0.98 1.383910e+03 2.771278e+02 EPHIN_H-Kuhn
0.98 1.06 1.293696e+03 2.590625e+02 EPHIN_H-Kuhn
1.06 1.16 1.350621e+03 2.704617e+02 EPHIN_H-Kuhn
1.16 1.26 1.153033e+03 2.308946e+02 EPHIN_H-Kuhn
1.26 1.38 1.141033e+03 2.284917e+02 EPHIN_H-Kuhn
1.38 1.51 1.039915e+03 2.082428e+02 EPHIN_H-Kuhn
1.51 1.66 9.980936e+02 1.998681e+02 EPHIN_H-Kuhn
1.66 1.83 9.156075e+02 1.833503e+02 EPHIN_H-Kuhn
1.83 2.02 8.444604e+02 1.691031e+02 EPHIN_H-Kuhn
2.02 2.23 6.949306e+02 1.391598e+02 EPHIN_H-Kuhn
2.23 2.47 5.385380e+02 1.078421e+02 EPHIN_H-Kuhn
0.40 0.43 4.287837e+02 4.136779e+01 PAMELA_H-ApJ2013
0.43 0.46 4.862137e+02 4.551809e+01 PAMELA_H-ApJ2013
0.46 0.47 5.312898e+02 4.859328e+01 PAMELA_H-ApJ2013
0.47 0.49 5.782986e+02 5.172711e+01 PAMELA_H-ApJ2013
0.49 0.51 6.300074e+02 5.511117e+01 PAMELA_H-ApJ2013
0.51 0.55 6.856027e+02 5.896445e+01 PAMELA_H-ApJ2013
0.55 0.57 7.481185e+02 6.336967e+01 PAMELA_H-ApJ2013
0.57 0.59 8.033324e+02 6.702607e+01 PAMELA_H-ApJ2013
0.59 0.63 8.663512e+02 7.121562e+01 PAMELA_H-ApJ2013
0.63 0.66 9.188440e+02 7.443990e+01 PAMELA_H-ApJ2013
0.66 0.68 9.567474e+02 7.654913e+01 PAMELA_H-ApJ2013
0.68 0.71 1.020106e+03 8.062155e+01 PAMELA_H-ApJ2013
0.71 0.75 1.092052e+03 8.526770e+01 PAMELA_H-ApJ2013
0.75 0.79 1.146489e+03 8.851910e+01 PAMELA_H-ApJ2013
0.79 0.82 1.176189e+03 8.980908e+01 PAMELA_H-ApJ2013
0.82 0.87 1.219113e+03 9.205986e+01 PAMELA_H-ApJ2013
