#rig1,rig2,flux,error,dataset
0.28 0.32 1.141287e+02 5.948812e-01 EPHIN_H-1m
1.00 1.16 1.348767e+03 3.757658e+01 AMS02_H-PRL2021
1.16 1.33 1.273073e+03 2.781503e+01 AMS02_H-PRL2021
1.33 1.51 1.167870e+03 2.115260e+01 AMS02_H-PRL2021
1.51 1.71 1.043758e+03 1.633501e+01 AMS02_H-PRL2021
1.71 1.92 9.045203e+02 1.274479e+01 AMS02_H-PRL2021
1.92 2.15 7.741508e+02 1.003667e+01 AMS02_H-PRL2021
2.15 2.40 6.534656e+02 7.982012e+00 AMS02_H-PRL2021
2.40 2.67 5.447786e+02 6.325115e+00 AMS02_H-PRL2021
2.67 2.97 4.507815e+02 5.053098e+00 AMS02_H-PRL2021
2.97 3.29 3.710970e+02 4.044487e+00 AMS02_H-PRL2021
3.29 3.64 3.041497e+02 3.252519e+00 AMS02_H-PRL2021
3.64 4.02 2.479231e+02 2.630939e+00 AMS02_H-PRL2021
4.02 4.43 2.018045e+02 2.128855e+00 AMS02_H-PRL2021
4.43 4.88 1.630370e+02 1.697790e+00 AMS02_H-PRL2021
4.88 5.37 1.314111e+02 1.372525e+00 AMS02_H-PRL2021
5.37 5.90 1.057005e+02 1.098824e+00 AMS02_H-PRL2021
5.90 6.47 8.478829e+01 8.914467e-01 AMS02_H-PRL2021
6.47 7.09 6.789652e+01 7.140543e-01 AMS02_H-PRL2021
7.09 7.76 5.430897e+01 5.726258e-01 AMS02_H-PRL2021
7.76 8.48 4.346306e+01 4.635533e-01 AMS02_H-PRL2021
8.48 9.26 3.475298e+01 3.746298e-01 AMS02_H-PRL2021
9.26 10.10 2.779093e+01 2.991252e-01 AMS02_H-PRL2021
10.10 11.00 2.223830e+01 2.405764e-01 AMS02_H-PRL2021
11.00 13.00 1.598598e+01 1.774495e-01 AMS02_H-PRL2021
13.00 16.60 9.272054e+00 1.047338e-01 AMS02_H-PRL2021
16.60 22.80 4.348725e+00 5.047893e-02 AMS02_H-PRL2021
22.80 33.50 1.665347e+00 2.000688e-02 AMS02_H-PRL2021
33.50 48.50 5.798976e-01 6.983277e-03 AMS02_H-PRL2021
48.50 69.70 2.067545e-01 2.473773e-03 AMS02_H-PRL2021
69.70 100.00 7.511422e-02 8.986696e-04 AMS02_H-PRL2021
